Contract_ID,Collection_Period,Domain_Type,Deployment_Gas,Owner_Gas,User_Gas,Admin_Gas,Mean_Gas,Vulnerability_Count,Vulnerability_Score,Fairness_Variance,Loop_Gas_Share,Storage_Gas_Share,Runtime_ms,Anomaly_Flag
C_2025_03900,Nov-2025,Energy,96455.68,42126.62,53215.16,45701.62,47014.47,1,0.2,0.098,0.356,0.622,72.65,0
C_2025_03901,Nov-2025,NFT,155966.55,56071.83,125875.61,61227.54,81058.33,1,0.2,0.392,0.36,0.627,52.31,0
C_2025_03902,Nov-2025,Energy,112342.74,43452.93,284729.9211572382,49673.54,58740.75,5,0.4,0.583073403362486,0.396,0.603,73.95,1
C_2025_03903,Nov-2025,DAO,117382.94,46909.22,57777.08,52673.93,52453.41,2,0.4,0.085,0.386,0.552,62.32,0
C_2025_03904,Nov-2025,DeFi,122197.71,55518.27,227497.7373680562,60992.91,62313.45,5,0.2,0.15818319642994008,0.354,0.61,53.75,1
C_2025_03905,Nov-2025,NFT,198745.13,47420.24,69162.58,56321.97,57634.93,3,0.6,0.155,0.379,0.625,57.53,0
C_2025_03906,Nov-2025,DeFi,135028.12,59086.99,83851.9,53890.64,65609.84,3,0.6,0.199,0.392,0.594,75.99,0
C_2025_03907,Nov-2025,NFT,179030.01,33291.57,52664.37,30776.25,38910.73,0,0.0,0.251,0.365,0.648,93.11,0
C_2025_03908,Nov-2025,DeFi,122240.72,55069.13,97697.2,59249.61,70671.98,1,0.2,0.271,0.377,0.557,84.11,0
C_2025_03909,Nov-2025,Wallet,97508.61,60818.25,124146.91,60405.58,81790.25,1,0.2,0.366,0.39,0.571,70.95,0
C_2025_03910,Nov-2025,Wallet,102276.23,42825.04,171387.64660859958,49591.47,52305.47,5,0.4,0.3226345251856179,0.35,0.618,46.32,1
C_2025_03911,Nov-2025,Token,58490.53,41501.28,90092.76,47741.28,59778.44,0,0.0,0.361,0.38,0.621,61.39,0
C_2025_03912,Nov-2025,Token,71354.88,40979.92,81720.46,38159.06,53619.81,3,0.6,0.371,0.363,0.604,66.5,0
C_2025_03913,Nov-2025,DeFi,151314.37,44749.65,86553.75,52988.46,61430.62,0,0.0,0.294,0.386,0.596,41.86,0
C_2025_03914,Nov-2025,Marketplace,86413.41,46105.44,114511.36,57512.0,72709.6,3,0.6,0.412,0.378,0.589,49.42,0
C_2025_03915,Nov-2025,Marketplace,111245.05,43906.64,58261.08,52126.02,51431.25,1,0.2,0.114,0.374,0.624,55.78,0
C_2025_03916,Nov-2025,DAO,102831.47,49173.64,98570.43,50027.49,65923.85,3,0.6,0.35,0.385,0.579,42.07,0
C_2025_03917,Nov-2025,DAO,73655.36,68060.97,494262.6823541444,84822.31,100688.88,5,0.2,0.5530341717618622,0.374,0.582,80.89,1
C_2025_03918,Nov-2025,Healthcare,120375.47,50369.3,103025.57,49601.6,67665.49,0,0.0,0.37,0.369,0.585,62.39,0
C_2025_03919,Nov-2025,DeFi,136045.37,42516.79,51742.51,45186.19,46481.83,1,0.2,0.083,0.375,0.61,72.09,0
C_2025_03920,Nov-2025,Wallet,122395.47,53135.04,125012.53,63491.07,80546.21,0,0.0,0.394,0.398,0.645,79.14,0
C_2025_03921,Nov-2025,Healthcare,90066.83,50929.27,111191.67,63719.86,75280.27,2,0.4,0.344,0.368,0.622,40.93,0
C_2025_03922,Nov-2025,Energy,125070.04,55322.07,90458.0,51475.37,65751.81,1,0.2,0.267,0.369,0.621,84.93,0
C_2025_03923,Nov-2025,Marketplace,111132.73,58996.66,107293.29,73116.15,79802.03,2,0.4,0.254,0.369,0.598,60.07,0
C_2025_03924,Nov-2025,DeFi,111831.73,43485.45,243974.45386314715,49413.07,55029.59,8,1.0,0.3727027883666432,0.373,0.589,61.0,1
C_2025_03925,Nov-2025,DeFi,113620.51,63547.35,127172.83,66909.75,85876.64,1,0.2,0.34,0.39,0.61,93.57,0
C_2025_03926,Nov-2025,Token,64564.3,60192.94,91197.68,70399.48,73930.04,2,0.4,0.175,0.378,0.575,91.7,0
C_2025_03927,Nov-2025,DeFi,108444.42,57121.16,84565.02,67785.07,69823.75,3,0.6,0.162,0.368,0.644,66.36,0
C_2025_03928,Nov-2025,DAO,105942.82,42680.17,84965.17,38799.08,55481.48,2,0.4,0.377,0.366,0.597,53.65,0
C_2025_03929,Nov-2025,NFT,157507.85,47351.18,58198.05,58891.03,54813.42,1,0.2,0.096,0.359,0.555,80.97,0
C_2025_03930,Nov-2025,DAO,107468.33,50302.6,236220.12948122222,51084.02,63426.65,4,0.2,0.4945117576428722,0.398,0.602,71.49,1
C_2025_03931,Nov-2025,DeFi,146219.62,54830.02,109127.2,66063.55,76673.59,1,0.2,0.305,0.391,0.637,47.58,0
C_2025_03932,Nov-2025,Wallet,133087.46,53575.48,238863.13637911706,68139.37,63942.64,7,0.4,0.2035018677091705,0.363,0.562,54.52,1
C_2025_03933,Nov-2025,DAO,125256.66,49768.21,94253.04,49657.99,64559.75,0,0.0,0.325,0.381,0.592,94.14,0
C_2025_03934,Nov-2025,DeFi,139506.48,54599.83,66388.24,66126.85,62371.64,0,0.0,0.088,0.379,0.595,71.44,0
C_2025_03935,Nov-2025,Healthcare,108455.49,41244.53,51474.34,37796.48,43505.12,4,0.8,0.134,0.352,0.566,93.67,0
C_2025_03936,Nov-2025,Token,73867.97,47383.08,100295.06,54119.6,67265.91,1,0.2,0.35,0.373,0.636,70.35,0
C_2025_03937,Nov-2025,NFT,159659.25,44654.84,97291.52,40417.79,60788.05,1,0.2,0.426,0.382,0.61,71.81,0
C_2025_03938,Nov-2025,Token,74401.72,49315.55,101448.64,59807.19,70190.46,0,0.0,0.321,0.352,0.553,48.1,0
C_2025_03939,Nov-2025,DeFi,128876.51,66739.12,145353.0,65183.58,92425.23,5,1.0,0.405,0.396,0.621,92.47,0
C_2025_03940,Nov-2025,Token,57194.83,51120.72,75627.2,63433.84,63393.92,2,0.4,0.158,0.371,0.583,68.39,0
C_2025_03941,Nov-2025,DAO,127257.23,59498.13,190641.71170112584,55665.51,62220.54,5,0.0,0.1846510630373117,0.393,0.581,60.19,1
C_2025_03942,Nov-2025,DAO,124030.72,48671.02,59301.56,46113.23,51361.94,3,0.6,0.111,0.376,0.647,69.04,0
C_2025_03943,Nov-2025,Token,53799.53,37846.61,92994.56,44945.37,58595.51,1,0.2,0.418,0.378,0.586,53.21,0
C_2025_03944,Nov-2025,DeFi,126271.21,56732.31,88934.89,72202.54,72623.24,0,0.0,0.181,0.387,0.615,90.63,0
C_2025_03945,Nov-2025,NFT,185464.22,56769.99,91339.68,62346.37,70152.01,1,0.2,0.216,0.39,0.575,50.18,0
C_2025_03946,Nov-2025,Token,79583.38,51427.53,98924.67,62979.78,71110.66,1,0.2,0.284,0.373,0.613,93.81,0
C_2025_03947,Nov-2025,Token,70308.51,52438.94,120606.71,59404.15,77483.27,2,0.4,0.395,0.389,0.563,56.82,0
C_2025_03948,Nov-2025,DeFi,109637.57,64750.75,156887.24,83101.27,101579.76,2,0.4,0.392,0.373,0.569,81.08,0
C_2025_03949,Nov-2025,DeFi,116826.68,56551.0,354216.02136646974,64776.89,83474.02,4,0.2,0.7402780012089055,0.362,0.577,86.64,1
C_2025_03950,Nov-2025,DeFi,128313.05,51589.42,124148.21,51358.28,75698.64,0,0.0,0.453,0.353,0.574,61.19,0
C_2025_03951,Nov-2025,DeFi,129411.71,50520.26,84626.74,60304.13,65150.38,1,0.2,0.22,0.372,0.57,80.37,0
C_2025_03952,Nov-2025,DAO,102648.44,33129.95,69037.18,35904.98,46024.03,2,0.4,0.354,0.397,0.646,72.0,0
C_2025_03953,Nov-2025,Wallet,109804.59,43711.33,62933.17,47788.97,51477.82,0,0.0,0.161,0.385,0.558,92.43,0
C_2025_03954,Nov-2025,Marketplace,116836.09,41358.62,98931.92,41323.65,60538.06,4,0.8,0.448,0.392,0.569,52.45,0
C_2025_03955,Nov-2025,DAO,100341.22,66776.92,148794.16,68967.11,94846.07,1,0.2,0.402,0.353,0.62,88.81,0
C_2025_03956,Nov-2025,DAO,109400.91,61590.03,95497.43,55762.42,70949.96,2,0.4,0.247,0.379,0.623,78.55,0
C_2025_03957,Nov-2025,DeFi,138426.45,37527.3,164947.16139802735,35599.93,41806.01,8,0.6,0.3037108781875104,0.396,0.563,87.85,1
C_2025_03958,Nov-2025,Token,58797.4,47679.39,74990.14,46371.99,56347.17,2,0.4,0.234,0.381,0.639,74.65,0
C_2025_03959,Nov-2025,Token,65811.2,39096.53,87408.79,35197.03,53900.79,1,0.2,0.441,0.358,0.577,93.17,0
C_2025_03960,Nov-2025,NFT,170929.55,52229.35,70621.12,54614.19,59154.89,5,1.0,0.138,0.354,0.61,69.65,0
C_2025_03961,Nov-2025,DAO,104512.35,57137.44,71513.11,61107.53,63252.69,2,0.4,0.096,0.394,0.597,60.06,0
C_2025_03962,Nov-2025,NFT,196301.71,36274.69,68551.16,42174.8,49000.22,1,0.2,0.286,0.363,0.634,76.48,0
C_2025_03963,Nov-2025,Token,54507.59,48294.25,58435.97,49489.78,52073.33,0,0.0,0.087,0.374,0.632,55.7,0
C_2025_03964,Nov-2025,DeFi,137045.27,56387.61,76847.35,65286.97,66173.98,0,0.0,0.127,0.383,0.564,61.59,0
C_2025_03965,Nov-2025,DeFi,120836.68,50723.83,70977.9,52152.39,57951.37,2,0.4,0.159,0.367,0.598,56.27,0
C_2025_03966,Nov-2025,Marketplace,93461.38,55696.29,122757.72,61380.75,79944.92,0,0.0,0.38,0.381,0.607,58.62,0
C_2025_03967,Nov-2025,DeFi,110515.78,46734.84,91167.46,55377.52,64426.61,5,1.0,0.299,0.363,0.563,66.71,0
C_2025_03968,Nov-2025,Wallet,106786.24,46235.74,84495.13,59322.23,63351.03,4,0.8,0.251,0.396,0.614,51.1,0
C_2025_03969,Nov-2025,DeFi,128139.6,47839.44,87692.09,43476.03,59669.19,2,0.4,0.333,0.4,0.581,88.22,0
C_2025_03970,Nov-2025,NFT,214993.27,45437.37,68765.69,50033.36,54745.47,2,0.4,0.184,0.364,0.639,66.4,0
C_2025_03971,Nov-2025,DAO,130153.07,58864.38,76064.89,53395.61,62774.96,2,0.4,0.154,0.384,0.574,80.32,0
C_2025_03972,Nov-2025,Token,74144.91,48929.16,76432.38,48025.39,57795.64,2,0.4,0.228,0.39,0.614,64.29,0
C_2025_03973,Nov-2025,Token,71552.1,43797.36,62829.96,55680.11,54102.48,0,0.0,0.145,0.39,0.592,50.23,0
C_2025_03974,Nov-2025,DeFi,109439.98,46155.66,63546.74,45955.45,51885.95,1,0.2,0.159,0.399,0.55,76.2,0
C_2025_03975,Nov-2025,DeFi,136601.45,43676.13,58506.53,45468.79,49217.15,2,0.4,0.134,0.356,0.557,46.34,0
C_2025_03976,Nov-2025,DeFi,145669.07,56000.01,108542.29,66769.38,77103.89,2,0.4,0.294,0.397,0.647,75.82,0
C_2025_03977,Nov-2025,Wallet,107158.26,38993.16,71961.82,46916.1,52623.69,3,0.6,0.267,0.389,0.571,76.1,0
C_2025_03978,Nov-2025,DAO,90299.94,59948.05,133331.11,68966.2,87415.12,2,0.4,0.374,0.363,0.561,76.43,0
C_2025_03979,Nov-2025,Energy,106184.59,37169.04,61680.52,35581.16,44810.24,2,0.4,0.267,0.391,0.599,82.56,0
C_2025_03980,Nov-2025,Token,73674.94,49201.12,101733.0,47922.09,66285.4,1,0.2,0.378,0.389,0.649,70.05,0
C_2025_03981,Nov-2025,NFT,199838.15,56292.57,83962.43,58229.06,66161.35,2,0.4,0.191,0.363,0.597,81.33,0
C_2025_03982,Nov-2025,DAO,110328.12,42999.78,59670.52,47973.12,50214.47,1,0.2,0.139,0.392,0.583,50.49,0
C_2025_03983,Nov-2025,DAO,122659.19,49221.83,63477.11,50749.11,54482.68,2,0.4,0.117,0.367,0.632,93.24,0
C_2025_03984,Nov-2025,DeFi,131195.83,45763.55,61181.04,53642.14,53528.91,0,0.0,0.118,0.351,0.628,44.09,0
C_2025_03985,Nov-2025,Wallet,111483.15,49579.45,122997.75,47822.41,73466.53,2,0.4,0.477,0.396,0.625,82.05,0
C_2025_03986,Nov-2025,Marketplace,104357.58,36802.86,67483.59,37522.9,47269.78,0,0.0,0.302,0.356,0.568,51.2,0
C_2025_03987,Nov-2025,DeFi,117930.11,43215.3,77460.45,47702.31,56126.02,2,0.4,0.271,0.389,0.642,48.97,0
C_2025_03988,Nov-2025,Wallet,89202.87,35027.57,58174.28,31649.6,41617.15,1,0.2,0.283,0.4,0.627,71.9,0
C_2025_03989,Nov-2025,Marketplace,110649.02,40291.28,62026.06,40328.71,47548.69,2,0.4,0.215,0.392,0.559,72.7,0
C_2025_03990,Nov-2025,Token,51320.73,64306.71,146536.15,82129.7,97657.52,1,0.2,0.362,0.375,0.622,76.74,0
C_2025_03991,Nov-2025,DAO,122861.42,53618.24,85272.29,61884.74,66925.09,0,0.0,0.2,0.398,0.556,64.1,0
C_2025_03992,Nov-2025,DeFi,151770.93,51471.74,69871.19,55400.23,58914.39,1,0.2,0.134,0.389,0.551,81.2,0
C_2025_03993,Nov-2025,DAO,92188.08,59046.65,103650.8,76045.86,79581.1,5,1.0,0.231,0.393,0.639,45.06,0
C_2025_03994,Nov-2025,Wallet,109117.65,51644.69,270797.85320695693,62839.27,68663.87,8,0.6,0.399429570893368,0.352,0.596,79.82,1
C_2025_03995,Nov-2025,NFT,167988.61,35040.16,52042.25,42367.59,43150.0,0,0.0,0.161,0.385,0.588,42.29,0
C_2025_03996,Nov-2025,NFT,174182.95,59408.63,117576.5,70863.35,82616.16,3,0.6,0.305,0.368,0.574,89.66,0
C_2025_03997,Nov-2025,Marketplace,109062.78,52062.81,227978.82653363695,51490.9,57876.82,4,0.2,0.2391960530164,0.389,0.642,93.0,1
C_2025_03998,Nov-2025,Token,62223.49,51603.33,89780.12,60892.86,67425.43,1,0.2,0.241,0.356,0.597,93.25,0
C_2025_03999,Nov-2025,DAO,117401.88,47815.25,103055.92,61630.35,70833.84,1,0.2,0.331,0.388,0.555,84.98,0
C_2025_04000,Nov-2025,DeFi,137619.15,50904.8,124617.1,46849.01,74123.64,0,0.0,0.482,0.374,0.638,84.79,0
C_2025_04001,Nov-2025,Wallet,111220.74,53200.41,81584.56,48414.64,61066.53,0,0.0,0.24,0.384,0.643,57.65,0
C_2025_04002,Nov-2025,Marketplace,106779.26,57675.39,92324.03,63646.97,71215.46,2,0.4,0.212,0.364,0.634,94.93,0
C_2025_04003,Nov-2025,Healthcare,94779.63,56025.05,231517.8460967371,51715.75,64121.46,5,0.0,0.4325366504440001,0.396,0.56,66.64,1
C_2025_04004,Nov-2025,DeFi,142162.72,53668.21,76351.19,57699.3,62572.9,1,0.2,0.158,0.365,0.609,40.91,0
C_2025_04005,Nov-2025,Wallet,94940.73,47075.26,115675.86,53340.58,72030.57,1,0.2,0.43,0.391,0.591,49.77,0
C_2025_04006,Nov-2025,NFT,190543.25,56199.13,140197.39,68134.41,88176.97,0,0.0,0.421,0.366,0.595,46.97,0
C_2025_04007,Nov-2025,Token,66092.41,61785.53,150001.95,70171.27,93986.25,1,0.2,0.423,0.357,0.635,94.49,0
C_2025_04008,Nov-2025,DAO,125384.96,47194.4,95137.38,60579.85,67637.21,1,0.2,0.299,0.37,0.604,54.79,0
C_2025_04009,Nov-2025,Marketplace,138267.55,49659.68,64834.71,59452.31,57982.23,3,0.6,0.108,0.373,0.564,75.61,0
C_2025_04010,Nov-2025,Token,63934.47,46170.37,60376.8,41615.51,49387.56,3,0.6,0.162,0.396,0.642,87.0,0
C_2025_04011,Nov-2025,NFT,159266.13,50656.59,66611.92,63758.81,60342.44,2,0.4,0.115,0.382,0.631,80.24,0
C_2025_04012,Nov-2025,NFT,148083.37,54635.78,84207.75,64996.2,67946.58,1,0.2,0.18,0.359,0.618,61.39,0
C_2025_04013,Nov-2025,Marketplace,134317.47,58936.83,130195.26,72037.71,87056.6,1,0.2,0.356,0.356,0.634,86.5,0
C_2025_04014,Nov-2025,Token,58282.26,46031.38,187290.2530366354,52015.03,52492.81,5,0.0,0.16543239856524683,0.384,0.618,73.77,1
C_2025_04015,Nov-2025,Wallet,106430.43,57362.07,136117.35,52473.11,81984.18,0,0.0,0.468,0.371,0.609,41.78,0
C_2025_04016,Nov-2025,DeFi,103195.64,55005.25,129443.36,61238.11,81895.58,3,0.6,0.412,0.374,0.615,51.01,0
C_2025_04017,Nov-2025,DAO,106840.72,45410.25,100442.83,45543.28,63798.79,0,0.0,0.406,0.361,0.618,73.77,0
C_2025_04018,Nov-2025,NFT,152722.6,59425.13,140903.69,64221.22,88183.35,5,1.0,0.423,0.365,0.582,70.74,0
C_2025_04019,Nov-2025,DeFi,112198.43,66515.11,156237.54,71216.3,97989.65,1,0.2,0.421,0.399,0.632,73.86,0
C_2025_04020,Nov-2025,Token,68426.64,53650.3,129372.65,56570.33,79864.42,1,0.2,0.439,0.398,0.649,83.4,0
C_2025_04021,Nov-2025,NFT,170389.41,25355.21,44776.72,25794.47,31975.47,1,0.2,0.283,0.4,0.592,91.01,0
C_2025_04022,Nov-2025,DAO,98552.57,58148.05,86563.16,75491.88,73401.03,1,0.2,0.159,0.353,0.62,56.67,0
C_2025_04023,Nov-2025,DeFi,140872.01,43122.27,89825.39,47113.88,60020.51,3,0.6,0.352,0.365,0.56,56.75,0
C_2025_04024,Nov-2025,NFT,177596.74,62849.61,139212.75,70479.23,90847.2,0,0.0,0.378,0.375,0.61,54.62,0
C_2025_04025,Nov-2025,Wallet,102126.9,43114.96,86691.94,41322.48,57043.13,2,0.4,0.368,0.39,0.601,60.81,0
C_2025_04026,Nov-2025,NFT,168799.04,57119.4,132328.54,62927.27,84125.07,0,0.0,0.406,0.381,0.579,48.09,0
C_2025_04027,Nov-2025,Healthcare,107978.56,47842.82,103221.89,59095.44,70053.38,2,0.4,0.341,0.362,0.612,88.8,0
C_2025_04028,Nov-2025,Token,69205.52,55257.06,115971.96,66756.58,79328.54,3,0.6,0.332,0.367,0.647,89.51,0
C_2025_04029,Nov-2025,NFT,203769.12,52766.52,125721.15,52631.44,77039.7,2,0.4,0.447,0.369,0.621,62.16,0
C_2025_04030,Nov-2025,DeFi,160184.93,53087.93,72451.58,60772.04,62103.85,1,0.2,0.128,0.37,0.626,40.92,0
C_2025_04031,Nov-2025,DeFi,126057.03,63691.94,128577.58,78881.73,90383.75,2,0.4,0.307,0.382,0.557,92.02,0
C_2025_04032,Nov-2025,Token,49237.97,41790.73,99429.79,39588.98,60269.83,0,0.0,0.46,0.384,0.589,82.05,0
C_2025_04033,Nov-2025,DeFi,127383.43,44820.35,67495.98,53598.08,55304.81,1,0.2,0.169,0.391,0.642,79.74,0
C_2025_04034,Nov-2025,DeFi,157060.06,35811.41,75082.1,44763.3,51885.6,3,0.6,0.324,0.387,0.631,88.28,0
C_2025_04035,Nov-2025,DeFi,130260.87,56452.62,115819.35,51023.07,74431.68,4,0.8,0.394,0.353,0.59,78.28,0
C_2025_04036,Nov-2025,Healthcare,111290.78,45209.43,109877.19,55781.65,70289.42,4,0.8,0.403,0.368,0.595,84.77,0
C_2025_04037,Nov-2025,DeFi,126579.97,55353.36,99687.07,69708.2,74916.21,0,0.0,0.247,0.389,0.595,60.71,0
C_2025_04038,Nov-2025,Energy,84272.37,38803.34,84731.13,49325.99,57620.15,3,0.6,0.341,0.379,0.617,41.29,0
C_2025_04039,Nov-2025,DeFi,108784.78,59369.36,90540.13,58407.14,69438.87,1,0.2,0.215,0.357,0.586,73.38,0
C_2025_04040,Nov-2025,NFT,178448.31,39112.12,70105.98,40281.83,49833.31,2,0.4,0.288,0.365,0.647,93.73,0
C_2025_04041,Nov-2025,DeFi,119470.7,45859.91,84583.77,50105.89,60183.19,1,0.2,0.288,0.362,0.561,71.38,0
C_2025_04042,Nov-2025,Healthcare,103584.99,64104.33,101423.93,79569.1,81699.12,2,0.4,0.187,0.354,0.609,63.04,0
C_2025_04043,Nov-2025,Token,66465.22,43680.41,52977.01,42955.67,46537.7,1,0.2,0.098,0.382,0.645,49.42,0
C_2025_04044,Nov-2025,Wallet,129760.62,35536.68,63452.18,40801.47,46596.78,1,0.2,0.26,0.354,0.624,53.12,0
C_2025_04045,Nov-2025,Healthcare,115585.2,55323.35,69944.71,54243.68,59837.25,1,0.2,0.12,0.39,0.556,53.73,0
C_2025_04046,Nov-2025,Token,55744.52,46381.38,88536.47,50611.41,61843.09,1,0.2,0.306,0.368,0.584,54.6,0
C_2025_04047,Nov-2025,Token,46756.67,63200.82,91971.23,57208.53,70793.53,0,0.0,0.214,0.352,0.593,52.38,0
C_2025_04048,Nov-2025,NFT,139165.23,43314.66,82272.69,51524.81,59037.39,1,0.2,0.284,0.351,0.571,63.37,0
C_2025_04049,Nov-2025,Marketplace,108600.04,47534.38,111854.74,44492.54,67960.55,4,0.8,0.457,0.358,0.563,46.12,0
C_2025_04050,Nov-2025,DeFi,144433.34,45983.73,70242.48,45877.44,54034.55,1,0.2,0.212,0.368,0.58,86.6,0
C_2025_04051,Nov-2025,Marketplace,136411.09,51743.18,70771.46,65794.93,62769.86,2,0.4,0.128,0.375,0.601,46.45,0
C_2025_04052,Nov-2025,Marketplace,122622.31,47380.4,65178.3,60031.05,57529.92,2,0.4,0.13,0.358,0.572,55.75,0
C_2025_04053,Nov-2025,DeFi,141124.86,48355.71,81133.14,53652.31,61047.05,0,0.0,0.235,0.387,0.606,64.19,0
C_2025_04054,Nov-2025,DAO,117212.16,51818.22,100227.65,63776.56,71940.81,1,0.2,0.286,0.4,0.567,53.83,0
C_2025_04055,Nov-2025,Wallet,104382.32,42236.55,66567.52,48168.29,52324.12,1,0.2,0.198,0.389,0.563,41.09,0
C_2025_04056,Nov-2025,Wallet,120735.03,52656.6,75256.19,54586.23,60833.01,0,0.0,0.168,0.395,0.577,64.46,0
C_2025_04057,Nov-2025,Token,66013.04,57563.77,470207.18122168735,73139.39,89862.51,7,0.4,0.7218085912844573,0.4,0.578,83.08,1
C_2025_04058,Nov-2025,Wallet,96458.52,40968.81,54694.26,46047.24,47236.77,1,0.2,0.12,0.361,0.575,67.72,0
C_2025_04059,Nov-2025,DAO,101681.48,48509.73,92015.06,58944.12,66489.64,2,0.4,0.279,0.391,0.601,68.69,0
C_2025_04060,Nov-2025,DeFi,99503.87,51778.4,83980.5,59686.92,65148.61,0,0.0,0.21,0.379,0.622,59.6,0
C_2025_04061,Nov-2025,Wallet,102042.8,44768.68,58485.42,41898.46,48384.18,0,0.0,0.15,0.351,0.577,56.85,0
C_2025_04062,Nov-2025,DAO,103442.29,45232.35,83203.92,43401.06,57279.11,1,0.2,0.32,0.366,0.632,85.55,0
C_2025_04063,Nov-2025,DeFi,131449.81,57932.91,114063.95,72909.57,81635.47,3,0.6,0.291,0.381,0.633,76.19,0
C_2025_04064,Nov-2025,DAO,96566.79,35326.51,44708.14,44854.33,41629.66,0,0.0,0.107,0.379,0.637,63.15,0
C_2025_04065,Nov-2025,Marketplace,116780.0,54465.1,69595.49,57997.57,60686.05,2,0.4,0.106,0.38,0.565,62.66,0
C_2025_04066,Nov-2025,DeFi,170817.0,53625.14,74544.56,64470.7,64213.47,2,0.4,0.133,0.357,0.626,71.23,0
C_2025_04067,Nov-2025,NFT,143504.34,40089.53,55964.97,41546.14,45866.88,0,0.0,0.156,0.375,0.64,83.74,0
C_2025_04068,Nov-2025,Token,54168.82,48329.46,105268.11,49738.24,67778.6,1,0.2,0.391,0.374,0.559,83.21,0
C_2025_04069,Nov-2025,Token,44659.85,38750.6,46594.11,47552.62,44299.11,1,0.2,0.089,0.388,0.556,60.17,0
C_2025_04070,Nov-2025,DeFi,111584.34,68868.31,98903.89,70225.75,79332.65,2,0.4,0.175,0.36,0.632,63.16,0
C_2025_04071,Nov-2025,NFT,211254.62,33348.42,65842.98,37891.22,45694.21,0,0.0,0.314,0.391,0.569,56.08,0
C_2025_04072,Nov-2025,DAO,116262.68,44894.83,87938.0,53968.91,62267.24,1,0.2,0.298,0.365,0.601,56.77,0
C_2025_04073,Nov-2025,DAO,114548.56,47599.96,103392.76,49412.95,66801.89,2,0.4,0.387,0.369,0.579,51.98,0
C_2025_04074,Nov-2025,DAO,124438.13,49621.22,73364.1,48120.75,57035.36,3,0.6,0.203,0.396,0.592,48.55,0
C_2025_04075,Nov-2025,Marketplace,122245.01,55042.11,69440.41,71272.83,65251.78,2,0.4,0.111,0.37,0.572,67.18,0
C_2025_04076,Nov-2025,DeFi,139753.31,59157.16,104513.86,56055.99,73242.34,2,0.4,0.302,0.382,0.627,94.13,0
C_2025_04077,Nov-2025,Token,55228.92,48103.81,94274.46,43625.47,62001.25,0,0.0,0.369,0.35,0.568,66.11,0
C_2025_04078,Nov-2025,DeFi,105774.8,39455.05,89966.93,46162.35,58528.11,2,0.4,0.383,0.356,0.617,86.3,0
C_2025_04079,Nov-2025,DeFi,132648.13,48820.69,91985.95,46752.27,62519.63,2,0.4,0.334,0.37,0.628,70.55,0
C_2025_04080,Nov-2025,NFT,182041.59,48567.78,73294.25,48620.93,56827.65,2,0.4,0.205,0.384,0.648,83.08,0
C_2025_04081,Nov-2025,Wallet,115856.88,45566.7,99009.06,45249.86,63275.21,2,0.4,0.399,0.36,0.62,88.43,0
C_2025_04082,Nov-2025,DeFi,128511.01,43760.83,87054.64,51222.52,60679.33,4,0.8,0.311,0.354,0.606,59.73,0
C_2025_04083,Nov-2025,DeFi,125669.93,45187.97,269570.9893766717,56586.45,65204.83,5,0.0,0.5862777254083448,0.377,0.58,76.7,1
C_2025_04084,Nov-2025,Token,71193.02,50717.71,195312.09418397362,55181.62,56415.06,5,0.0,0.17492179955756362,0.377,0.635,90.12,1
C_2025_04085,Nov-2025,DAO,124815.71,46776.0,243680.95641306505,42216.37,54060.31,5,0.2,0.5039475821850801,0.351,0.585,60.87,1
C_2025_04086,Nov-2025,DeFi,125896.18,29493.68,45538.62,32578.8,35870.37,5,1.0,0.194,0.35,0.627,49.81,0
C_2025_04087,Nov-2025,NFT,171166.29,51126.22,112988.09,63273.81,75796.04,4,0.8,0.353,0.382,0.605,66.36,0
C_2025_04088,Nov-2025,DeFi,132347.29,48055.21,71024.24,53489.16,57522.87,0,0.0,0.17,0.381,0.644,79.75,0
C_2025_04089,Nov-2025,DeFi,121110.58,35570.63,65718.59,46109.76,49132.99,0,0.0,0.254,0.385,0.586,44.31,0
C_2025_04090,Nov-2025,DAO,111669.81,55389.37,120725.21,55176.36,77096.98,3,0.6,0.4,0.399,0.635,64.47,0
C_2025_04091,Nov-2025,Marketplace,123464.39,55197.37,67982.6,62668.14,61949.37,3,0.6,0.085,0.4,0.611,52.26,0
C_2025_04092,Nov-2025,DeFi,142956.42,53377.65,71847.71,67606.81,64277.39,1,0.2,0.123,0.395,0.645,42.07,0
C_2025_04093,Nov-2025,Wallet,99265.16,38391.27,178671.14887168555,46207.78,49360.41,6,0.6,0.3281579338204693,0.375,0.606,71.87,1
C_2025_04094,Nov-2025,DeFi,113698.9,46725.76,59385.11,44040.87,50050.58,2,0.4,0.134,0.381,0.558,43.85,0
C_2025_04095,Nov-2025,DeFi,149666.52,63951.82,80190.5,69336.0,71159.44,2,0.4,0.095,0.364,0.593,83.6,0
C_2025_04096,Nov-2025,Wallet,137363.57,30443.37,57472.12,37977.68,41964.39,2,0.4,0.271,0.369,0.579,92.29,0
C_2025_04097,Nov-2025,DeFi,118291.62,45414.8,107602.31,42444.28,65153.8,1,0.2,0.461,0.38,0.583,67.29,0
C_2025_04098,Nov-2025,Token,67647.13,39266.36,67937.15,48678.66,51960.72,1,0.2,0.23,0.38,0.562,48.62,0
C_2025_04099,Nov-2025,DeFi,119788.61,56976.11,119086.12,53498.91,76520.38,3,0.6,0.394,0.372,0.639,40.55,0
